"","taxa_id","W","detected_0.9","detected_0.8","detected_0.7","detected_0.6"
"131","EC:1.10.3.3",NA,NA,NA,NA,NA
"132","EC:1.11.1.1",0,FALSE,FALSE,FALSE,FALSE
"133","EC:1.11.1.10",0,FALSE,FALSE,FALSE,FALSE
"134","EC:1.11.1.15",1,FALSE,FALSE,FALSE,FALSE
"135","EC:1.11.1.19",1531,FALSE,TRUE,TRUE,TRUE
"136","EC:1.11.1.21",0,FALSE,FALSE,FALSE,FALSE
"137","EC:1.11.1.5",0,FALSE,FALSE,FALSE,FALSE
"138","EC:1.11.1.6",0,FALSE,FALSE,FALSE,FALSE
"139","EC:1.11.1.9",0,FALSE,FALSE,FALSE,FALSE
"140","EC:1.12.1.2",0,FALSE,FALSE,FALSE,FALSE
"141","EC:1.12.1.3",0,FALSE,FALSE,FALSE,FALSE
"142","EC:1.12.5.1",0,FALSE,FALSE,FALSE,FALSE
"143","EC:1.12.7.2",0,FALSE,FALSE,FALSE,FALSE
"144","EC:1.12.98.1",3,FALSE,FALSE,FALSE,FALSE
"145","EC:1.12.99.6",0,FALSE,FALSE,FALSE,FALSE
"146","EC:1.13.11.1",1162,FALSE,FALSE,FALSE,TRUE
"147","EC:1.13.11.11",1248,FALSE,FALSE,TRUE,TRUE
"148","EC:1.13.11.15",0,FALSE,FALSE,FALSE,FALSE
"149","EC:1.13.11.16",20,FALSE,FALSE,FALSE,FALSE
"150","EC:1.13.11.2",3,FALSE,FALSE,FALSE,FALSE
"151","EC:1.13.11.25",51,FALSE,FALSE,FALSE,FALSE
"152","EC:1.13.11.27",0,FALSE,FALSE,FALSE,FALSE
"153","EC:1.13.11.3",0,FALSE,FALSE,FALSE,FALSE
"154","EC:1.13.11.4",3,FALSE,FALSE,FALSE,FALSE
"155","EC:1.13.11.41",0,FALSE,FALSE,FALSE,FALSE
"156","EC:1.13.11.49",0,FALSE,FALSE,FALSE,FALSE
"157","EC:1.13.11.5",0,FALSE,FALSE,FALSE,FALSE
"158","EC:1.13.11.53",NA,NA,NA,NA,NA
"159","EC:1.13.11.54",NA,NA,NA,NA,NA
"160","EC:1.13.11.57",0,FALSE,FALSE,FALSE,FALSE
"161","EC:1.13.11.6",6,FALSE,FALSE,FALSE,FALSE
"162","EC:1.13.11.79",0,FALSE,FALSE,FALSE,FALSE
"163","EC:1.13.11.8",0,FALSE,FALSE,FALSE,FALSE
"164","EC:1.13.11.9",0,FALSE,FALSE,FALSE,FALSE
"165","EC:1.13.12.16",0,FALSE,FALSE,FALSE,FALSE
"166","EC:1.13.12.3",41,FALSE,FALSE,FALSE,FALSE
"167","EC:1.13.12.4",0,FALSE,FALSE,FALSE,FALSE
"168","EC:1.14.11.1",0,FALSE,FALSE,FALSE,FALSE
"169","EC:1.14.11.16",0,FALSE,FALSE,FALSE,FALSE
"170","EC:1.14.11.17",1533,FALSE,TRUE,TRUE,TRUE
"171","EC:1.14.11.18",825,FALSE,FALSE,FALSE,FALSE
"172","EC:1.14.11.2",0,FALSE,FALSE,FALSE,FALSE
"173","EC:1.14.11.33",1319,FALSE,FALSE,TRUE,TRUE
"174","EC:1.14.11.47",0,FALSE,FALSE,FALSE,FALSE
"175","EC:1.14.12.1",1112,FALSE,FALSE,FALSE,TRUE
"176","EC:1.14.12.10",1438,FALSE,TRUE,TRUE,TRUE
"177","EC:1.14.12.17",2,FALSE,FALSE,FALSE,FALSE
"178","EC:1.14.12.4",NA,NA,NA,NA,NA
"179","EC:1.14.13.1",1144,FALSE,FALSE,FALSE,TRUE
"180","EC:1.14.13.107",6,FALSE,FALSE,FALSE,FALSE
"181","EC:1.14.13.127",1368,FALSE,FALSE,TRUE,TRUE
"182","EC:1.14.13.129",0,FALSE,FALSE,FALSE,FALSE
"183","EC:1.14.13.141",0,FALSE,FALSE,FALSE,FALSE
"184","EC:1.14.13.142",0,FALSE,FALSE,FALSE,FALSE
"185","EC:1.14.13.148",1,FALSE,FALSE,FALSE,FALSE
"186","EC:1.14.13.149",0,FALSE,FALSE,FALSE,FALSE
"187","EC:1.14.13.165",20,FALSE,FALSE,FALSE,FALSE
"188","EC:1.14.13.2",0,FALSE,FALSE,FALSE,FALSE
"189","EC:1.14.13.20",0,FALSE,FALSE,FALSE,FALSE
"190","EC:1.14.13.22",0,FALSE,FALSE,FALSE,FALSE
"191","EC:1.14.13.40",50,FALSE,FALSE,FALSE,FALSE
"192","EC:1.14.13.59",0,FALSE,FALSE,FALSE,FALSE
"193","EC:1.14.13.7",0,FALSE,FALSE,FALSE,FALSE
"194","EC:1.14.13.81",0,FALSE,FALSE,FALSE,FALSE
"195","EC:1.14.13.82",1508,FALSE,TRUE,TRUE,TRUE
"196","EC:1.14.13.83",1440,FALSE,TRUE,TRUE,TRUE
"197","EC:1.14.13.84",55,FALSE,FALSE,FALSE,FALSE
"198","EC:1.14.13.9",17,FALSE,FALSE,FALSE,FALSE
"199","EC:1.14.14.1",0,FALSE,FALSE,FALSE,FALSE
"200","EC:1.14.14.12",624,FALSE,FALSE,FALSE,FALSE
"201","EC:1.14.14.5",0,FALSE,FALSE,FALSE,FALSE
"202","EC:1.14.14.9",7,FALSE,FALSE,FALSE,FALSE
"203","EC:1.14.15.3",1389,FALSE,FALSE,TRUE,TRUE
"204","EC:1.14.15.7",1078,FALSE,FALSE,FALSE,TRUE
"205","EC:1.14.16.1",0,FALSE,FALSE,FALSE,FALSE
"206","EC:1.14.19.1",1655,TRUE,TRUE,TRUE,TRUE
"207","EC:1.14.19.2",0,FALSE,FALSE,FALSE,FALSE
"208","EC:1.14.19.3",1434,FALSE,TRUE,TRUE,TRUE
"209","EC:1.14.19.9",0,FALSE,FALSE,FALSE,FALSE
"210","EC:1.14.99.46",0,FALSE,FALSE,FALSE,FALSE
"211","EC:1.14.99.48",18,FALSE,FALSE,FALSE,FALSE
"212","EC:1.14.99.50",24,FALSE,FALSE,FALSE,FALSE
"213","EC:1.15.1.1",0,FALSE,FALSE,FALSE,FALSE
"214","EC:1.15.1.2",1,FALSE,FALSE,FALSE,FALSE
"215","EC:1.16.1.1",1281,FALSE,FALSE,TRUE,TRUE
"216","EC:1.16.3.1",0,FALSE,FALSE,FALSE,FALSE
"217","EC:1.16.3.2",0,FALSE,FALSE,FALSE,FALSE
"218","EC:1.16.8.1",36,FALSE,FALSE,FALSE,FALSE
"219","EC:1.17.1.1",0,FALSE,FALSE,FALSE,FALSE
"220","EC:1.17.1.2",1,FALSE,FALSE,FALSE,FALSE
"221","EC:1.17.1.4",0,FALSE,FALSE,FALSE,FALSE
"222","EC:1.17.1.8",0,FALSE,FALSE,FALSE,FALSE
"223","EC:1.17.2.1",0,FALSE,FALSE,FALSE,FALSE
"224","EC:1.17.4.1",0,FALSE,FALSE,FALSE,FALSE
"225","EC:1.17.4.2",0,FALSE,FALSE,FALSE,FALSE
"226","EC:1.17.7.1",NA,NA,NA,NA,NA
"227","EC:1.17.7.3",NA,NA,NA,NA,NA
"228","EC:1.17.99.6",2,FALSE,FALSE,FALSE,FALSE
"229","EC:1.18.1.1",1,FALSE,FALSE,FALSE,FALSE
"230","EC:1.18.1.2",15,FALSE,FALSE,FALSE,FALSE
"231","EC:1.18.1.3",1296,FALSE,FALSE,TRUE,TRUE
"232","EC:1.18.6.1",0,FALSE,FALSE,FALSE,FALSE
"233","EC:1.2.1.10",0,FALSE,FALSE,FALSE,FALSE
"234","EC:1.2.1.11",0,FALSE,FALSE,FALSE,FALSE
"235","EC:1.2.1.12",0,FALSE,FALSE,FALSE,FALSE
"236","EC:1.2.1.16",0,FALSE,FALSE,FALSE,FALSE
"237","EC:1.2.1.18",NA,NA,NA,NA,NA
"238","EC:1.2.1.19",28,FALSE,FALSE,FALSE,FALSE
"239","EC:1.2.1.2",0,FALSE,FALSE,FALSE,FALSE
"240","EC:1.2.1.20",NA,NA,NA,NA,NA
"241","EC:1.2.1.21",NA,NA,NA,NA,NA
"242","EC:1.2.1.22",NA,NA,NA,NA,NA
"243","EC:1.2.1.24",0,FALSE,FALSE,FALSE,FALSE
"244","EC:1.2.1.27",NA,NA,NA,NA,NA
"245","EC:1.2.1.28",1180,FALSE,FALSE,FALSE,TRUE
"246","EC:1.2.1.3",0,FALSE,FALSE,FALSE,FALSE
"247","EC:1.2.1.32",NA,NA,NA,NA,NA
"248","EC:1.2.1.38",1,FALSE,FALSE,FALSE,FALSE
"249","EC:1.2.1.39",0,FALSE,FALSE,FALSE,FALSE
"250","EC:1.2.1.4",0,FALSE,FALSE,FALSE,FALSE
"251","EC:1.2.1.41",0,FALSE,FALSE,FALSE,FALSE
"252","EC:1.2.1.43",0,FALSE,FALSE,FALSE,FALSE
"253","EC:1.2.1.46",0,FALSE,FALSE,FALSE,FALSE
"254","EC:1.2.1.60",0,FALSE,FALSE,FALSE,FALSE
"255","EC:1.2.1.68",0,FALSE,FALSE,FALSE,FALSE
"256","EC:1.2.1.70",1,FALSE,FALSE,FALSE,FALSE
"257","EC:1.2.1.71",0,FALSE,FALSE,FALSE,FALSE
"258","EC:1.2.1.72",0,FALSE,FALSE,FALSE,FALSE
"259","EC:1.2.1.76",0,FALSE,FALSE,FALSE,FALSE
"260","EC:1.2.1.79",NA,NA,NA,NA,NA
"261","EC:1.2.1.8",0,FALSE,FALSE,FALSE,FALSE
"262","EC:1.2.1.85",NA,NA,NA,NA,NA
"263","EC:1.2.1.87",1,FALSE,FALSE,FALSE,FALSE
"264","EC:1.2.1.88",1,FALSE,FALSE,FALSE,FALSE
"265","EC:1.2.1.9",6,FALSE,FALSE,FALSE,FALSE
"266","EC:1.2.1.91",NA,NA,NA,NA,NA
"267","EC:1.2.3.3",0,FALSE,FALSE,FALSE,FALSE
"268","EC:1.2.4.1",0,FALSE,FALSE,FALSE,FALSE
"269","EC:1.2.4.2",0,FALSE,FALSE,FALSE,FALSE
"270","EC:1.2.4.4",1,FALSE,FALSE,FALSE,FALSE
"271","EC:1.2.5.1",1,FALSE,FALSE,FALSE,FALSE
"272","EC:1.2.7.1",3,FALSE,FALSE,FALSE,FALSE
"273","EC:1.2.7.11",2,FALSE,FALSE,FALSE,FALSE
"274","EC:1.2.7.3",2,FALSE,FALSE,FALSE,FALSE
"275","EC:1.2.7.4",0,FALSE,FALSE,FALSE,FALSE
"276","EC:1.2.7.5",0,FALSE,FALSE,FALSE,FALSE
"277","EC:1.2.7.8",0,FALSE,FALSE,FALSE,FALSE
"278","EC:1.2.99.2",1,FALSE,FALSE,FALSE,FALSE
"279","EC:1.2.99.5",0,FALSE,FALSE,FALSE,FALSE
"280","EC:1.20.4.1",0,FALSE,FALSE,FALSE,FALSE
"281","EC:1.20.4.3",1479,FALSE,TRUE,TRUE,TRUE
"282","EC:1.21.4.1",240,FALSE,FALSE,FALSE,FALSE
"283","EC:1.21.4.2",75,FALSE,FALSE,FALSE,FALSE
"284","EC:1.21.4.4",0,FALSE,FALSE,FALSE,FALSE
"285","EC:1.21.98.1",0,FALSE,FALSE,FALSE,FALSE
"286","EC:1.3.1.1",0,FALSE,FALSE,FALSE,FALSE
"287","EC:1.3.1.10",0,FALSE,FALSE,FALSE,FALSE
"288","EC:1.3.1.104",0,FALSE,FALSE,FALSE,FALSE
"289","EC:1.3.1.106",NA,NA,NA,NA,NA
"290","EC:1.3.1.12",0,FALSE,FALSE,FALSE,FALSE
"291","EC:1.3.1.14",0,FALSE,FALSE,FALSE,FALSE
"292","EC:1.3.1.22",0,FALSE,FALSE,FALSE,FALSE
"293","EC:1.3.1.25",1173,FALSE,FALSE,FALSE,TRUE
"294","EC:1.3.1.28",0,FALSE,FALSE,FALSE,FALSE
"295","EC:1.3.1.31",1467,FALSE,TRUE,TRUE,TRUE
"296","EC:1.3.1.32",NA,NA,NA,NA,NA
"297","EC:1.3.1.34",1532,FALSE,TRUE,TRUE,TRUE
"298","EC:1.3.1.43",0,FALSE,FALSE,FALSE,FALSE
"299","EC:1.3.1.44",0,FALSE,FALSE,FALSE,FALSE
"300","EC:1.3.1.54",NA,NA,NA,NA,NA
"301","EC:1.3.1.74",0,FALSE,FALSE,FALSE,FALSE
"302","EC:1.3.1.75",0,FALSE,FALSE,FALSE,FALSE
"303","EC:1.3.1.76",1,FALSE,FALSE,FALSE,FALSE
"304","EC:1.3.1.83",0,FALSE,FALSE,FALSE,FALSE
"305","EC:1.3.1.85",2,FALSE,FALSE,FALSE,FALSE
"306","EC:1.3.1.9",0,FALSE,FALSE,FALSE,FALSE
"307","EC:1.3.1.98",0,FALSE,FALSE,FALSE,FALSE
"308","EC:1.3.3.11",1168,FALSE,FALSE,FALSE,TRUE
"309","EC:1.3.3.3",0,FALSE,FALSE,FALSE,FALSE
"310","EC:1.3.3.4",2,FALSE,FALSE,FALSE,FALSE
"311","EC:1.3.3.5",0,FALSE,FALSE,FALSE,FALSE
"312","EC:1.3.3.6",1234,FALSE,FALSE,TRUE,TRUE
"313","EC:1.3.5.1",1,FALSE,FALSE,FALSE,FALSE
"314","EC:1.3.5.2",0,FALSE,FALSE,FALSE,FALSE
"315","EC:1.3.5.3",1,FALSE,FALSE,FALSE,FALSE
"316","EC:1.3.5.4",1,FALSE,FALSE,FALSE,FALSE
"317","EC:1.3.7.7",0,FALSE,FALSE,FALSE,FALSE
"318","EC:1.3.7.8",0,FALSE,FALSE,FALSE,FALSE
"319","EC:1.3.7.9",0,FALSE,FALSE,FALSE,FALSE
"320","EC:1.3.8.1",0,FALSE,FALSE,FALSE,FALSE
"321","EC:1.3.8.12",2,FALSE,FALSE,FALSE,FALSE
"322","EC:1.3.8.4",0,FALSE,FALSE,FALSE,FALSE
"323","EC:1.3.8.6",0,FALSE,FALSE,FALSE,FALSE
"324","EC:1.3.8.7",1637,TRUE,TRUE,TRUE,TRUE
"325","EC:1.3.8.8",0,FALSE,FALSE,FALSE,FALSE
"326","EC:1.3.98.1",0,FALSE,FALSE,FALSE,FALSE
"327","EC:1.3.99.16",1636,TRUE,TRUE,TRUE,TRUE
"328","EC:1.3.99.22",1,FALSE,FALSE,FALSE,FALSE
"329","EC:1.3.99.23",0,FALSE,FALSE,FALSE,FALSE
"330","EC:1.3.99.26",NA,NA,NA,NA,NA
"331","EC:1.3.99.27",NA,NA,NA,NA,NA
"332","EC:1.3.99.28",NA,NA,NA,NA,NA
"333","EC:1.3.99.29",NA,NA,NA,NA,NA
"334","EC:1.3.99.31",NA,NA,NA,NA,NA
"335","EC:1.3.99.33",0,FALSE,FALSE,FALSE,FALSE
"336","EC:1.3.99.35",0,FALSE,FALSE,FALSE,FALSE
"337","EC:1.3.99.4",0,FALSE,FALSE,FALSE,FALSE
"338","EC:1.3.99.5",0,FALSE,FALSE,FALSE,FALSE
"339","EC:1.3.99.8",0,FALSE,FALSE,FALSE,FALSE
"340","EC:1.4.1.1",0,FALSE,FALSE,FALSE,FALSE
"341","EC:1.4.1.11",0,FALSE,FALSE,FALSE,FALSE
"342","EC:1.4.1.13",NA,NA,NA,NA,NA
"343","EC:1.4.1.14",NA,NA,NA,NA,NA
"344","EC:1.4.1.16",1,FALSE,FALSE,FALSE,FALSE
"345","EC:1.4.1.18",42,FALSE,FALSE,FALSE,FALSE
"346","EC:1.4.1.2",16,FALSE,FALSE,FALSE,FALSE
"347","EC:1.4.1.21",1367,FALSE,FALSE,TRUE,TRUE
"348","EC:1.4.1.23",22,FALSE,FALSE,FALSE,FALSE
"349","EC:1.4.1.3",1,FALSE,FALSE,FALSE,FALSE
"350","EC:1.4.1.4",0,FALSE,FALSE,FALSE,FALSE
"351","EC:1.4.1.9",0,FALSE,FALSE,FALSE,FALSE
"352","EC:1.4.3.10",0,FALSE,FALSE,FALSE,FALSE
"353","EC:1.4.3.16",0,FALSE,FALSE,FALSE,FALSE
"354","EC:1.4.3.19",1,FALSE,FALSE,FALSE,FALSE
"355","EC:1.4.3.21",0,FALSE,FALSE,FALSE,FALSE
"356","EC:1.4.3.4",1521,FALSE,TRUE,TRUE,TRUE
"357","EC:1.4.3.5",0,FALSE,FALSE,FALSE,FALSE
"358","EC:1.4.4.2",1,FALSE,FALSE,FALSE,FALSE
"359","EC:1.4.7.1",0,FALSE,FALSE,FALSE,FALSE
"360","EC:1.4.9.1",51,FALSE,FALSE,FALSE,FALSE
"361","EC:1.4.99.6",0,FALSE,FALSE,FALSE,FALSE
"362","EC:1.5.1.1",0,FALSE,FALSE,FALSE,FALSE
"363","EC:1.5.1.2",0,FALSE,FALSE,FALSE,FALSE
"364","EC:1.5.1.20",0,FALSE,FALSE,FALSE,FALSE
"365","EC:1.5.1.28",1217,FALSE,FALSE,FALSE,TRUE
"366","EC:1.5.1.3",0,FALSE,FALSE,FALSE,FALSE
"367","EC:1.5.1.33",0,FALSE,FALSE,FALSE,FALSE
"368","EC:1.5.1.34",0,FALSE,FALSE,FALSE,FALSE
"369","EC:1.5.1.36",0,FALSE,FALSE,FALSE,FALSE
"370","EC:1.5.1.38",49,FALSE,FALSE,FALSE,FALSE
"371","EC:1.5.1.39",2,FALSE,FALSE,FALSE,FALSE
"372","EC:1.5.1.5",NA,NA,NA,NA,NA
"373","EC:1.5.1.7",0,FALSE,FALSE,FALSE,FALSE
"374","EC:1.5.3.1",0,FALSE,FALSE,FALSE,FALSE
"375","EC:1.5.3.19",1,FALSE,FALSE,FALSE,FALSE
"376","EC:1.5.5.1",0,FALSE,FALSE,FALSE,FALSE
"377","EC:1.5.5.2",1,FALSE,FALSE,FALSE,FALSE
"378","EC:1.5.8.1",NA,NA,NA,NA,NA
"379","EC:1.5.8.2",NA,NA,NA,NA,NA
"380","EC:1.5.8.4",0,FALSE,FALSE,FALSE,FALSE
"381","EC:1.6.1.1",0,FALSE,FALSE,FALSE,FALSE
"382","EC:1.6.1.2",0,FALSE,FALSE,FALSE,FALSE
"383","EC:1.6.2.4",3,FALSE,FALSE,FALSE,FALSE
"384","EC:1.6.3.3",3,FALSE,FALSE,FALSE,FALSE
"385","EC:1.6.3.4",0,FALSE,FALSE,FALSE,FALSE
"386","EC:1.6.5.2",0,FALSE,FALSE,FALSE,FALSE
"387","EC:1.6.5.3",0,FALSE,FALSE,FALSE,FALSE
"388","EC:1.6.5.5",0,FALSE,FALSE,FALSE,FALSE
"389","EC:1.6.99.1",228,FALSE,FALSE,FALSE,FALSE
"390","EC:1.6.99.3",0,FALSE,FALSE,FALSE,FALSE
"391","EC:1.7.1.13",0,FALSE,FALSE,FALSE,FALSE
"392","EC:1.7.1.15",0,FALSE,FALSE,FALSE,FALSE
"393","EC:1.7.1.7",0,FALSE,FALSE,FALSE,FALSE
"394","EC:1.7.2.1",1,FALSE,FALSE,FALSE,FALSE
